source,target,weight,interaction
BCL2L14,EGR1,272.0,physical association
BCL2L2,BIK,619.0,physical association
BCL2L2,BMF,619.0,physical association
BCL2L2,CCDC155,619.0,physical association
BCL2L2,FATE1,619.0,physical association
BCL2L2,TCF4,619.0,physical association
BCL3,BIRC2,7.0,physical association
BCL3,BIRC3,7.0,physical association
BCL3,CTBP2,3695.0,physical association
BCL3,CXCL8,7.0,physical association
BCL3,IL17A,7.0,physical association
NFKB1,BCL3,16.0,physical association
BCL3,NFKB2,16.0,physical association
RELA,BCL3,7.0,physical association
BCL6,BCL6B,619.0,physical association
BCL6,BLZF1,619.0,physical association
BCL6,BTK,30.0,physical association
CABIN1,BCL6,8.0,physical association
CCL11,BCL6,11.0,physical association
CCL13,BCL6,11.0,physical association
CCL2,BCL6,11.0,physical association
CCL7,BCL6,11.0,physical association
CCL8,BCL6,11.0,physical association
BCL6,CFLAR,30.0,physical association
BCL6,CUTC,619.0,physical association
ELL2,BCL6,30.0,physical association
FCER2,BCL6,12.0,physical association
GATA3,BCL6,103.0,physical association
IFNAR2,BCL6,30.0,physical association
BCL6,IFNGR1,30.0,physical association
IL3RA,BCL6,30.0,physical association
IL7R,BCL6,30.0,physical association
IRF4,BCL6,12.0,physical association
IRF7,BCL6,30.0,physical association
IRF8,BCL6,4.0,physical association
BCL6,KIFC3,619.0,physical association
BCL6,LIMS3,619.0,physical association
MEF2BNB-MEF2B,BCL6,8.0,physical association
MTA2,BCL6,30.0,physical association
MYD88,BCL6,30.0,physical association
BCL6,NFKBIE,30.0,physical association
BCL6,NRAS,30.0,physical association
OR8H1,BCL6,30.0,physical association
BCL6,PEX7,30.0,physical association
PGM2L1,BCL6,30.0,physical association
PTPN6,BCL6,30.0,physical association
RAB30,BCL6,30.0,physical association
BCL6,SIAH1,619.0,physical association
BCL6,SMARCAL1,30.0,physical association
STAMBP,BCL6,30.0,physical association
BCL6,STAT1,30.0,physical association
STAT5A,BCL6,30.0,physical association
TBX21,BCL6,103.0,physical association
TLR1,BCL6,30.0,physical association
TLR7,BCL6,30.0,physical association
BCL6,TLR9,30.0,physical association
TNFRSF10B,BCL6,30.0,physical association
BCL6,TNFRSF1B,30.0,physical association
BCL6,TRAF1,619.0,physical association
BCL6,TTF1,30.0,physical association
BCL6,WDR92,30.0,physical association
BCL6,ZBTB7B,619.0,physical association
CTNNB1,BCL9,5.0,physical association
EGR1,BCL9L,60.0,physical association
COMMD3-BMI1,BCLAF1,4574.0,physical association
EGR1,BCLAF1,137.0,physical association
RNF2,BCLAF1,4574.0,physical association
SUZ12,BCLAF1,4574.0,physical association
BCOR,CEBPD,77.0,physical association
RNF2,BCOR,4574.0,physical association
BCR,CSF2RB,2.0,physical association
BCR,ERBB2IP,184.0,physical association
BECN1,E2F1,15.0,physical association
E2F4,BECN1,15.0,physical association
BECN1,GOPC,3.0,physical association
ITPR1,BECN1,1.0,physical association
BECN1,JUN,1.0,physical association
BECN1,KIAA0226,41.0,physical association
BECN1,MIR30A,3.0,physical association
BECN1,NLRP4,1.0,physical association
PIK3C3,BECN1,45.0,physical association
BECN1,PIK3R4,45.0,physical association
BECN1,PINK1,5.0,physical association
RB1,BECN1,15.0,physical association
BECN1,RBL1,15.0,physical association
RBL2,BECN1,15.0,physical association
BECN1,SH3GLB1,12.0,physical association
BECN1,UVRAG,45.0,physical association
BECN1,VMP1,10.0,physical association
BEGAIN,RBL1,3001.0,physical association
BYSL,BEND7,619.0,physical association
BET1,POLR2F,146.0,physical association
BET1,USHBP1,3001.0,physical association
BFSP1,NUP62,619.0,physical association
CMA1,BGN,5.0,protein cleavage
BGN,TNF,4.0,physical association
BICD1,DCTN1,28.0,physical association
BICD1,DCTN2,28.0,physical association
BICD1,DYNC1I1,28.0,physical association
BICD1,GSK3B,28.0,physical association
BICD1,STAT3,3695.0,physical association
BID,CASP8,9.0,cleavage reaction
BID,CHUK,8.0,physical association
BID,GZMB,40.0,protein cleavage
BID,GZMH,3.0,protein cleavage
BID,IKBKB,8.0,physical association
IKBKG,BID,8.0,physical association
BID,NOD1,8.0,physical association
BID,NOD2,8.0,physical association
BID,REL,619.0,physical association
BIK,FATE1,619.0,physical association
FHL2,BIN1,40.0,physical association
BIN1,RAP1A,22.0,physical association
BIRC2,BIRC5,14.0,physical association
BIRC2,BIRC7,619.0,physical association
BIRC2,BOLA1,619.0,physical association
CASP3,BIRC2,15.0,physical association
BIRC2,CASP7,8.0,physical association
BIRC2,CASP9,619.0,physical association
CCNA2,BIRC2,13.0,physical association
CCNE1,BIRC2,13.0,physical association
CDC42,BIRC2,18.0,physical association
BIRC2,CHEK1,6.0,physical association
DDX58,BIRC2,28.0,physical association
DIABLO,BIRC2,13.0,physical association
BIRC2,E2F1,13.0,physical association
BIRC2,EAF2,619.0,physical association
BIRC2,EXOSC5,619.0,physical association
FBXO7,BIRC2,4.0,physical association
BIRC2,GCC1,619.0,physical association
BIRC2,GFAP,619.0,physical association
GSPT1,BIRC2,17.0,ubiquitination reaction
HTRA2,BIRC2,17.0,physical association
IKBKG,BIRC2,8.0,physical association
LTBR,BIRC2,21.0,physical association
MAP3K14,BIRC2,7.0,physical association
BIRC2,MAP3K5,1.0,physical association
MAP4K4,BIRC2,8.0,physical association
MAVS,BIRC2,18.0,physical association
MXD1,BIRC2,6.0,physical association
BIRC2,NMB,619.0,physical association
BIRC2,PPM1K,619.0,physical association
RIPK1,BIRC2,20.0,physical association
RIPK2,BIRC2,11.0,physical association
SH3KBP1,BIRC2,32.0,physical association
TANK,BIRC2,788.0,physical association
TNF,BIRC2,21.0,physical association
TNFRSF1A,BIRC2,10.0,physical association
BIRC2,TNFRSF1B,34.0,physical association
TNFSF14,BIRC2,21.0,physical association
TOLLIP,BIRC2,788.0,physical association
TRAF1,BIRC2,788.0,physical association
TRAF2,BIRC2,788.0,physical association
TRAF3,BIRC2,18.0,physical association
TRAF6,BIRC2,18.0,physical association
BIRC2,TSGA10,619.0,physical association
BIRC2,UBE2D1,28.0,physical association
UBE2D3,BIRC2,28.0,physical association
UBE2E1,BIRC2,7.0,ubiquitination reaction
UBE2L3,BIRC2,28.0,physical association
UBE2N,BIRC2,20.0,ubiquitination reaction
BIRC2,WDYHV1,619.0,physical association
XAF1,BIRC2,12.0,physical association
BIRC2,XIAP,15.0,physical association
BIRC3,BIRC5,14.0,physical association
CASP3,BIRC3,15.0,physical association
BIRC3,CASP7,8.0,physical association
CASP8,BIRC3,9.0,physical association
BIRC3,CASP9,13.0,physical association
BIRC3,CHUK,45.0,physical association
COMMD1,BIRC3,10.0,physical association
BIRC3,DAXX,6.0,physical association
DIABLO,BIRC3,13.0,physical association
E2F1,BIRC3,13.0,physical association
EP300,BIRC3,45.0,physical association
HDAC3,BIRC3,45.0,physical association
BIRC3,HIST3H3,45.0,physical association
HTRA2,BIRC3,17.0,physical association
IKBKB,BIRC3,45.0,physical association
MAVS,BIRC3,18.0,physical association
MXD1,BIRC3,6.0,ubiquitination reaction
NCOR2,BIRC3,45.0,physical association
NFKB1,BIRC3,45.0,physical association
RELA,BIRC3,45.0,physical association
RELB,BIRC3,6.0,physical association
RIPK1,BIRC3,20.0,physical association
RIPK2,BIRC3,11.0,physical association
BIRC3,RXRA,4.0,physical association
TBL1XR1,BIRC3,45.0,physical association
BIRC3,TCP1,45.0,physical association
BIRC3,TRAF1,13.0,physical association
BIRC3,TRAF2,13.0,physical association
TRAF3,BIRC3,18.0,physical association
TRAF6,BIRC3,18.0,physical association
BIRC3,UBE2D1,45.0,physical association
UBE2D2,BIRC3,28.0,physical association
UBE2D3,BIRC3,28.0,physical association
UBE2E1,BIRC3,7.0,ubiquitination reaction
UBE2L3,BIRC3,28.0,physical association
UBE2N,BIRC3,20.0,ubiquitination reaction
XAF1,BIRC3,12.0,physical association
BIRC3,XIAP,15.0,physical association
YWHAE,BIRC3,45.0,physical association
CASP3,BIRC5,3.0,physical association
DIABLO,BIRC5,3.0,physical association
BIRC5,HSP90AA1,14.0,physical association
BIRC5,HSPA4,14.0,physical association
LEF1,BIRC5,6.0,physical association
BIRC5,MAP3K5,3.0,physical association
BIRC5,MYB,6.0,physical association
BIRC5,XIAP,14.0,physical association
BIRC6,CASP9,27.0,physical association
BIRC6,DIABLO,40.0,physical association
BIRC6,HTRA2,27.0,physical association
BIRC6,XIAP,18.0,physical association
CTNNB1,BIRC7,2.0,physical association
TAB1,BIRC7,13.0,physical association
XAF1,BIRC7,12.0,physical association
BLK,CCDC33,619.0,physical association
BLK,EFS,619.0,physical association
BLK,EGR1,272.0,physical association
BLK,STAT3,619.0,physical association
BLM,FAN1,2.0,physical association
BLM,FANCD2,2.0,physical association
BLM,RPA1,2.0,physical association
BLMH,NUDT12,619.0,physical association
BLMH,WDYHV1,619.0,physical association
REL,BLNK,4.0,physical association
TRIM23,BLOC1S5-TXNDC5,619.0,physical association
BLVRA,LNX1,619.0,physical association
BLVRA,PRKCZ,2.0,phosphorylation reaction
EGR1,BLZF1,272.0,physical association
BMF,EGR1,272.0,physical association
BMF,MAPK8,6.0,phosphorylation reaction
BMP2,BMPR1A,3.0,physical association
BMP2,BMPR2,4.0,physical association
E2F1,BMP2,6.0,physical association
BMP4,EGR1,272.0,physical association
BMP6,CEBPD,77.0,physical association
EGR1,BMP6,60.0,physical association
BMP6,HFE2,1.0,physical association
BMPR2,BMP7,4.0,physical association
E2F1,BMP7,5.0,physical association
BMP7,KRTAP10-3,619.0,physical association
BMP7,KRTAP10-5,619.0,physical association
BMP7,KRTAP10-7,619.0,physical association
BMP7,KRTAP10-8,619.0,physical association
BMP7,KRTAP5-9,619.0,physical association
BMP7,MTUS2,619.0,physical association
BMP7,NOTCH2NL,619.0,physical association
BMP7,TRIM27,619.0,physical association
BMPR1A,SF3B4,2.0,physical association
ZFYVE16,BMPR1A,8.0,physical association
BMPR1B,SQSTM1,1135.0,physical association
CD44,BMPR2,3.0,physical association
GDF5,BMPR2,4.0,physical association
SRC,BMPR2,10.0,physical association
TRIB3,BMPR2,10.0,physical association
BMS1,CREB1,171.0,physical association
RNF2,BMS1,4574.0,physical association
BMX,FAS,22.0,physical association
BMX,IKBKAP,31.0,physical association
BMX,RAP1A,22.0,physical association
BMX,STAT3,619.0,physical association
BMX,TNFRSF1B,2.0,physical association
IRF6,BNC2,788.0,physical association
BNIP2,FATE1,619.0,physical association
BNIP2,FRK,619.0,physical association
BNIP2,KLC1,619.0,physical association
BNIP2,MYO5B,619.0,physical association
BNIP2,UPK1B,619.0,physical association
BNIP3,BNIP3L,619.0,physical association
BNIP3,CLEC7A,619.0,physical association
BNIP3,FATE1,619.0,physical association
BNIP3,KTN1,619.0,physical association
BNIP3,LDLRAD1,619.0,physical association
RHEB,BNIP3,10.0,physical association
TMEM11,BNIP3,3001.0,physical association
BNIP3L,CLEC7A,619.0,physical association
BNIP3L,FATE1,619.0,physical association
BNIP3L,LDLRAD1,619.0,physical association
BNIP3L,RHEB,10.0,physical association
BNIP3L,TMEM11,619.0,physical association
BOP1,RNF2,4574.0,physical association
HRAS,BRAF,33.0,physical association
KSR1,BRAF,24.0,physical association
MAP2K1,BRAF,25.0,physical association
RAF1,BRAF,4.0,physical association
RB1,BRAF,25.0,physical association
BRAF,RHEB,3.0,physical association
KSR1,BRAP,24.0,physical association
LGALS2,BRAP,1.0,physical association
BRAP,MAP2K1,24.0,physical association
BRCC3,BRCA1,62.0,physical association
BRCA1,E2F1,9.0,physical association
E2F4,BRCA1,9.0,physical association
EGR1,BRCA1,137.0,physical association
EP300,BRCA1,46.0,physical association
BRCA1,HSPD1,3695.0,physical association
BRCA1,IFNA1,9.0,physical association
BRCA1,IFNB1,9.0,physical association
LYL1,BRCA1,171.0,physical association
BRCA1,RBBP7,9.0,physical association
BRCA1,RPL31,9.0,physical association
BRCA1,STAT1,9.0,physical association
STAT2,BRCA1,9.0,physical association
UBB,BRCA1,62.0,physical association
BRCA1,XIAP,6.0,physical association
BRCC3,BRCA2,62.0,physical association
BRE,BRCC3,2130.0,physical association
UBB,BRCC3,62.0,physical association
BRD7,BRD2,6.0,physical association
BRD2,ELAVL1,481.0,physical association
BRD4,CDK9,11.0,physical association
BRD4,CXCL8,6.0,physical association
BRD4,IL6,6.0,physical association
BRD4,MYC,1.0,physical association
BRD4,RELA,6.0,physical association
HIST1H2AH,BRD7,27.0,physical association
HIST1H3D,BRD7,5.0,physical association
BRD7,HIST2H2BE,27.0,physical association
BRD7,HIST3H3,27.0,physical association
HIST4H4,BRD7,27.0,physical association
BRD7,HNRNPUL1,27.0,physical association
BRD7,IRF2,4.0,physical association
BRD8,DMAP1,85.0,physical association
BRD8,KAT5,85.0,physical association
BRE,FAM175B,2130.0,physical association
BRE,FAS,9.0,physical association
BRE,GFI1B,840.0,physical association
TNFRSF1A,BRE,9.0,physical association
UBB,BRE,62.0,physical association
BRF1,CXCR2,4.0,physical association
BRF2,LSM2,11.0,physical association
BRIP1,CREB1,171.0,physical association
HSF1,BRS3,12.0,physical association
BRS3,MTF1,12.0,physical association
PPARA,BRS3,12.0,physical association
TFAP2A,BRS3,12.0,physical association
CXCR1,BSG,5.0,physical association
BST2,LILRP2,1.0,physical association
CUL3,BTBD1,4597.0,physical association
BTBD10,PPP1CA,17.0,physical association
BTBD10,PPP2CA,17.0,physical association
CUL3,BTBD2,4597.0,physical association
BTBD3,ELAVL1,481.0,physical association
BTC,GMPPA,619.0,physical association
BTC,KRT31,619.0,physical association
CTNNB1,BTF3,30.0,physical association
BTF3,TXLNA,619.0,physical association
BTF3,TXLNB,619.0,physical association
BTG1,CNOT8,619.0,physical association
NME1-NME2,BTG1,20.0,physical association
LYL1,BTG2,171.0,physical association
BTK,FAS,2.0,physical association
BTK,IKZF1,9.0,physical association
BTK,IRAK1,14.0,physical association
MYD88,BTK,14.0,physical association
PRKCB,BTK,4.0,physical association
STAT3,BTK,3.0,physical association
STAT5A,BTK,5.0,physical association
TIRAP,BTK,2.0,physical association
BTK,TLR4,14.0,physical association
TLR6,BTK,14.0,physical association
TLR8,BTK,14.0,physical association
BTK,TLR9,14.0,physical association
WAS,BTK,4.0,physical association
BTLA,PTPN11,5.0,physical association
BTN3A1,POLR2F,146.0,physical association
BTN3A1,TRGV9,1.0,physical association
IRF1,BTN3A3,42.0,physical association
BTN3A3,PRDM1,42.0,physical association
CASP3,BTRC,11.0,physical association
CTNNB1,BTRC,36.0,physical association
CUL1,BTRC,4597.0,physical association
BTRC,FBXO5,1.0,physical association
GLI3,BTRC,3.0,physical association
BTRC,HNRNPU,17.0,physical association
BTRC,NEDD8,12.0,physical association
NFKB1,BTRC,7.0,physical association
BTRC,NFKB2,5.0,physical association
NFKBIA,BTRC,18.0,physical association
BTRC,PDCD4,13.0,physical association
PER1,BTRC,12.0,physical association
REST,BTRC,36.0,physical association
RNF7,BTRC,11.0,physical association
SKP1,BTRC,33.0,physical association
SMAD4,BTRC,10.0,physical association
TP63,BTRC,11.0,physical association
BUB1,BUB3,619.0,physical association
SMAD2,BUB3,187.0,physical association
SMAD3,BUB3,187.0,physical association
BUD31,CEBPD,77.0,physical association
COMMD3-BMI1,BUD31,4574.0,physical association
BYSL,CCDC102B,619.0,physical association
BYSL,CCDC136,619.0,physical association
BYSL,CCDC33,619.0,physical association
BYSL,CDC23,619.0,physical association
BYSL,CDCA7L,619.0,physical association
BYSL,CEP44,619.0,physical association
BYSL,CEP57L1,619.0,physical association
BYSL,CEP70,619.0,physical association
BYSL,COIL,619.0,physical association
BYSL,DDX17,619.0,physical association
BYSL,DOCK8,619.0,physical association
BYSL,EMD,619.0,physical association
BYSL,EPS8,619.0,physical association
BYSL,FAM9B,619.0,physical association
BYSL,GMCL1,619.0,physical association
BYSL,GOLGA2,619.0,physical association
BYSL,HMBOX1,619.0,physical association
BYSL,IKZF1,619.0,physical association
BYSL,KRT31,619.0,physical association
BYSL,KRT40,619.0,physical association
BYSL,KRTAP10-3,619.0,physical association
BYSL,KRTAP10-5,619.0,physical association
BYSL,KRTAP10-7,619.0,physical association
BYSL,KRTAP4-2,619.0,physical association
BYSL,L3MBTL3,619.0,physical association
BYSL,LONRF1,619.0,physical association
BYSL,LTV1,619.0,physical association
BYSL,LZTS2,619.0,physical association
BYSL,MID1,619.0,physical association
BYSL,MID2,619.0,physical association
BYSL,MIPOL1,619.0,physical association
BYSL,MRFAP1L1,619.0,physical association
BYSL,MTUS2,619.0,physical association
BYSL,NECAB2,619.0,physical association
BYSL,OLIG3,619.0,physical association
BYSL,PDE4DIP,619.0,physical association
BYSL,PHC2,619.0,physical association
BYSL,PNMA1,619.0,physical association
BYSL,PNMA2,619.0,physical association
BYSL,RALYL,619.0,physical association
BYSL,SMN2,619.0,physical association
BYSL,SSX2IP,619.0,physical association
BYSL,STX11,619.0,physical association
BYSL,TEKT1,619.0,physical association
BYSL,THAP1,619.0,physical association
BYSL,TNIP1,619.0,physical association
BYSL,TRAF4,619.0,physical association
BYSL,TRIM27,619.0,physical association
BYSL,TRIM37,619.0,physical association
BYSL,TRIM54,619.0,physical association
BYSL,TRIP6,619.0,physical association
BYSL,UBE2H,619.0,physical association
BYSL,VPS37B,619.0,physical association
BYSL,ZBTB8A,619.0,physical association
BYSL,ZFP64,619.0,physical association
CACNA1A,BZRAP1,162.0,physical association
CDK2,BZW1,446.0,physical association
C11orf57,CREB1,171.0,physical association
LYL1,C11orf57,171.0,physical association
YWHAE,C11orf84,123.0,physical association
C12orf43,POLR2F,146.0,physical association
CCL18,C14orf1,2592.0,physical association
COMMD3-BMI1,C17orf85,4574.0,physical association
RNF2,C17orf85,4574.0,physical association
SUZ12,C17orf85,4574.0,physical association
C18orf54,LYL1,171.0,physical association
IKBKG,C19orf12,239.0,physical association
C19orf25,CCDC85B,3001.0,physical association
COPS4,C19orf57,3001.0,physical association
IKBKG,C19orf57,239.0,physical association
TRIM23,C19orf57,619.0,physical association
C19orf80,RCHY1,3695.0,physical association
C1GALT1,EGR1,272.0,physical association
ELANE,C1QA,51.0,physical association
PITX3,C1QA,4.0,physical association
PTX3,C1QA,3.0,physical association
EGR1,C1QB,272.0,physical association
PITX3,C1QB,4.0,physical association
PTX3,C1QB,3.0,physical association
C1QBP,MAPK1,3.0,physical association
C1QBP,MAPK3,3.0,physical association
C1QBP,MAVS,4.0,physical association
C1QBP,PRKCA,19.0,physical association
C1QBP,PRKCD,19.0,physical association
